ticker,strategy,score,stage,themes,priority,regime,dev_bb_pct,trend_strength,momentum
삼정펄프,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-3.06,-0.1399999999999999,0.8
삼호개발,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.51,0.5799999999999998,0.2644628099173554
새로닉스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-16.44,-0.1999999999999999,0.7865013774104683
서울가스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.97,-0.1399999999999999,0.8316326530612245
서울옥션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-16.99,0.28,0.7972222222222222
성우전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-15.86,0.28,0.8233333333333334
아나패스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-15.03,-0.1399999999999999,0.6184713375796178
아이엠티,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.61,0.28,0.8214285714285714
아이센스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-12.92,-0.1399999999999999,0.8786127167630058
알파녹스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-46.08,0.5199999999999998,0.882303132938188
에스씨디,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-13.7,-0.1999999999999999,0.8282828282828283
에어부산,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-21.44,0.4599999999999999,0.7806691449814127
에이피알,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.84,0.5199999999999998,0.8560606060606061
에이프로,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-21.14,-0.1999999999999999,0.8267441860465117
엑스큐어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-33.91,0.4599999999999999,0.8456614509246088
엠플러스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-19.67,-0.1399999999999999,0.8538062283737025
엠에스씨,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-28.63,-0.1399999999999999,0.8230088495575221
와이씨켐,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-8.63,0.3399999999999998,0.856670341786108
와이즈넛,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-21.49,-0.1999999999999999,0.8940217391304348
와이엠티,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-16.7,-0.1999999999999999,0.8155339805825244
웨이버스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-24.43,-0.1999999999999999,0.607843137254902
원일특강,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-3.65,-0.1399999999999999,0.8144654088050314
유비케어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.04,0.4599999999999999,0.8055555555555556
유아이엘,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.26,0.3399999999999998,0.8877551020408163
유티아이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.9,-0.1999999999999999,0.8184523809523809
이건산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-21.7,-0.1999999999999999,0.8891752577319587
인크로스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-21.13,-0.1399999999999999,0.8454545454545455
일신방직,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-2.83,-0.1999999999999999,0.8518518518518519
일진전기,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.93,0.5199999999999998,0.269090909090909
젝시믹스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-17.28,0.5199999999999998,0.8830645161290323
조선선재,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.31,0.76,0.9152542372881356
지아이텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.86,0.5199999999999998,0.8681318681318682
진시스템,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-51.78,0.3999999999999999,0.8138185654008439
진흥기업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.87,0.28,0.8466666666666667
케이웨더,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.77,0.3399999999999998,0.8102189781021898
케이엔솔,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.88,0.4599999999999999,0.9011627906976744
코나아이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.3,0.3399999999999998,0.8688760806916427
코리안리,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-8.76,-0.1999999999999999,0.6608247422680412
코아시아,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-18.41,0.3399999999999998,0.8438914027149321
테이팩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-10.53,-0.1999999999999999,0.8168202764976958
토니모리,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-24.09,0.3399999999999998,0.7888446215139442
특수건설,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-15.01,0.5199999999999998,0.8677248677248677
파인엠텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-22.99,0.28,0.5942857142857143
풍원정밀,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.21,0.2199999999999999,0.2523885350318472
피코그램,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-30.41,-0.1999999999999999,0.8
피델릭스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-16.01,-0.1399999999999999,0.8121387283236994
한국콜마,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-31.57,0.5799999999999998,0.853448275862069
한솔제지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-7.31,-0.1399999999999999,0.8368421052631578
한양증권,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.09,0.4599999999999999,0.8330645161290322
한화비전,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.66,0.3399999999999998,0.8367952522255193
한전산업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.11,0.4599999999999999,0.8269736842105263
한화생명,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.65,0.2199999999999999,0.7984496124031008
호텔신라,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.95,0.5199999999999998,0.7675438596491229
홈캐스트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-26.16,-0.1999999999999999,0.8376524390243902
휴메딕스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-36.88,-0.1399999999999999,0.7561983471074379
흥아해운,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.19,0.5199999999999998,0.7553444180522565
광전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.76,0.4599999999999999,0.8365853658536585
네이블,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.88,0.28,0.0983870967741936
네패스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.28,0.3999999999999999,0.8397932816537468
넷마블,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-23.95,0.4599999999999999,0.7582781456953642
넥써쓰,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-42.43,0.3399999999999998,0.7230392156862745
디어유,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-39.12,0.28,0.7919463087248322
링크드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-19.93,0.3999999999999999,0.8274231678486997
마니커,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-21.79,-0.1999999999999999,0.7578125
메카로,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.0,0.3399999999999998,0.5660944206008585
모헨즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-16.39,0.3399999999999998,0.8131067961165048
미투온,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-37.93,0.4599999999999999,0.828006088280061
바른손,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-28.72,-0.1399999999999999,0.8122171945701357
브이엠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.17,0.3399999999999998,0.5913165266106443
비투엔,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-25.15,0.3999999999999999,0.740234375
비엠티,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-9.06,-0.1999999999999999,0.7446483180428134
빙그레,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-23.18,0.3999999999999999,-0.0741935483870967
샌즈랩,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-23.79,-0.1399999999999999,0.7967625899280576
새빗켐,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.57,0.4599999999999999,0.8382352941176471
셀비온,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.9,0.4599999999999999,0.8448275862068966
삼천리,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.1,0.5799999999999998,0.8702770780856424
아바코,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-6.02,-0.1999999999999999,0.9360313315926893
아스트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.25,0.28,-0.0181818181818181
앤씨앤,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-15.97,0.3999999999999999,0.8641025641025641
에스원,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.39,0.5799999999999998,0.8200934579439252
엔텔스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-8.03,0.3999999999999999,0.8739130434782608
와이솔,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.58,0.3999999999999999,0.5489583333333334
월덱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.06,0.3999999999999999,0.8841463414634146
위지트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.27,0.3399999999999998,0.8133971291866029
유니드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.97,0.6399999999999999,0.886255924170616
유니셈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-5.7,0.28,0.8021505376344087
이엔셀,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.13,0.3999999999999999,0.8296432964329644
이마트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.43,0.5799999999999998,0.8828125
제닉스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-18.56,-0.1999999999999999,0.4881944444444444
제이오,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-15.44,0.4599999999999999,0.8461538461538461
지씨셀,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-1.18,-0.1399999999999999,0.8264840182648402
케이엠,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-1.77,-0.18,0.2341269841269841
코웨이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-24.29,-0.1399999999999999,0.8466257668711656
테크윙,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-26.32,0.3399999999999998,0.536963190184049
티엘비,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-20.76,-0.1399999999999999,0.8023255813953488
파워넷,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-5.7,0.3999999999999999,0.88125
파라텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.65,0.3999999999999999,0.9458333333333332
팜스코,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.03,0.3999999999999999,0.8622950819672132
퍼스텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.71,0.3999999999999999,0.8470066518847007
휴니드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.53,0.3999999999999999,0.817741935483871
휴비츠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.27,0.2199999999999999,0.7966507177033493
휴스틸,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-25.05,0.5199999999999998,0.8401639344262295
닷밀,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-20.55,0.4599999999999999,0.7993827160493827
다날,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-15.8,0.3999999999999999,0.862862010221465
대덕,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.27,-0.1399999999999999,0.8822222222222222
대동,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-7.28,0.4599999999999999,0.8130699088145896
동양,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-5.09,0.3999999999999999,0.8454935622317596
두산,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.14,0.4599999999999999,0.7790973871733967
바텍,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-14.25,-0.1399999999999999,0.8203463203463204
미코,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.37,0.4599999999999999,0.931496062992126
삼일,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-33.87,-0.1999999999999999,0.8148148148148148
성우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-18.17,0.2199999999999999,0.8728070175438597
선광,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-7.99,-0.1399999999999999,0.8411633109619687
솔본,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.92,0.4599999999999999,0.7982456140350878
심텍,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-4.6,-0.1399999999999999,0.8636363636363635
씨젠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-17.35,0.5199999999999998,0.8567567567567568
아톤,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-24.1,0.3999999999999999,0.8368794326241136
엔켐,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-8.0,0.4599999999999999,0.8394736842105263
안랩,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-20.66,0.3999999999999999,0.8071895424836601
엠로,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-29.7,0.3399999999999998,0.8501577287066246
워트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-13.02,0.3399999999999998,0.8289473684210527
우성,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-6.98,-0.1999999999999999,0.8803680981595092
원준,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.12,0.3999999999999999,0.8689138576779026
원텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-27.08,0.5199999999999998,0.8195187165775402
윈팩,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.52,0.4599999999999999,0.7967032967032968
제닉,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-45.64,-0.1399999999999999,0.8546473302570863
캐프,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-3.06,0.3999999999999999,0.8916666666666666
쿠콘,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-22.77,0.2199999999999999,0.8209876543209876
퓨릿,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.13,0.4599999999999999,0.8044117647058824
핑거,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-15.17,-0.1399999999999999,0.8117206982543641
하림,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.64,0.4599999999999999,0.8555555555555556
후성,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.13,-0.1999999999999999,0.8283582089552239
DL이앤씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.37,0.3999999999999999,0.8478260869565217
DSC인베스트먼트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.28,0.28,0.832409972299169
E1,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-4.65,-0.1399999999999999,0.8607843137254902
F&F홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-14.96,-0.1999999999999999,0.8207207207207208
GS피앤엘,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-11.75,-0.1999999999999999,0.8488120950323974
HDC현대산업개발,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-17.09,0.28,0.7849462365591398
GST,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-2.39,0.3999999999999999,0.7854166666666667
HB테크놀러지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.14,0.3399999999999998,0.8602430555555556
신세계 I&C,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-10.3,0.5199999999999998,0.8608786610878661
JW홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-0.68,-0.1999999999999999,0.8717948717948718
KCC글라스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-22.33,-0.1999999999999999,0.8188405797101449
KCTC,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-4.69,0.28,0.7827715355805244
KEC,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-9.36,0.3399999999999998,0.8231292517006803
KG모빌리언스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-6.97,-0.1399999999999999,0.8900602409638554
KG에코솔루션,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-7.21,-0.1399999999999999,0.8554502369668247
KG이니시스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-2.68,-0.1999999999999999,0.9129692832764504
KSS해운,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-7.49,-0.1399999999999999,0.8814432989690721
KT&G,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-0.58,0.4599999999999999,0.8624161073825504
LB인베스트먼트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-1.0,-0.1999999999999999,0.8654708520179372
LK삼양,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-30.44,0.4599999999999999,0.8769968051118211
LX홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-12.48,0.6399999999999999,0.8535031847133758
LX세미콘,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-16.64,0.5199999999999998,0.8130434782608695
NAVER,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-6.72,0.3999999999999999,0.771689497716895
NE능률,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-50.46,0.3999999999999999,0.7733537519142419
NEW,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-14.24,0.4599999999999999,0.7927927927927928
NHN,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-11.03,0.3399999999999998,0.7440476190476191
PI첨단소재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-12.34,-0.1399999999999999,0.8471177944862156
PKC,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-7.56,-0.1399999999999999,0.8325991189427313
SBI인베스트먼트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-8.35,0.3399999999999998,0.8159203980099503
SG&G,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-9.95,-0.1999999999999999,0.8223140495867769
SKC,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-5.64,0.4599999999999999,0.823943661971831
SK이노베이션,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-16.3,-0.1999999999999999,0.7825581395348837
SNT에너지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM,Bull Quiet,-24.17,0.3399999999999998,0.8098455598455598
SOOP,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-24.16,-0.1399999999999999,0.821917808219178
STX그린로지스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-38.61,-0.1999999999999999,0.7662037037037037
TCC스틸,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-29.88,-0.1399999999999999,0.8393939393939394
TS인베스트먼트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM,Ranging,-26.86,-0.1399999999999999,0.8172147001934236
