theme,n_stocks,current_fiedler,historical_fiedler,fiedler_change,pct_change,current_date
도시가스,9,4.49087846608928,1.4015039546400017,3.0893745114492788,220.43280728685727,2025-11-27
스마트팩토리(스마트공장),40,4.7115556398232314,1.6613713159089132,3.0501843239143183,183.59437741018206,2025-11-27
증권,26,5.64855924443296,2.601953689862953,3.046605554570007,117.08915367861424,2025-11-27
그래핀,14,2.8083683947659415,0.31846569632010574,2.4899026984458357,781.8432965361237,2025-11-27
탄소나노튜브(CNT),6,2.8334336084306226,0.5984059867205863,2.2350276217100364,373.49686856552756,2025-11-27
방위산업/전쟁 및 테러,60,4.148239711473569,1.937346495325065,2.210893216148504,114.11965910504517,2025-11-27
NFT(대체불가토큰),22,2.48653311148275,0.7436224566425144,1.7429106548402356,234.38112166616753,2026-01-07
수소차(연료전지/부품/충전소 등),83,3.2538217930210513,1.6636361794317436,1.5901856135893078,95.58493817635508,2025-11-27
전기차,115,5.037735756877052,3.560161655249149,1.4775741016279031,41.503005894391016,2025-11-27
밸류업(25년 기업가치 제고계획 발표),99,6.275146706545319,4.820931366377431,1.4542153401678872,30.164614047609252,2025-11-27
의료기기,88,4.080870649843393,2.6356867401496724,1.445183909693721,54.83139887905091,2025-11-28
휴대폰부품,51,3.816044194596018,2.3922206389835177,1.4238235556125005,59.51890609126672,2025-11-27
항공기부품,16,1.767940247275357,0.4021615920373882,1.3657786552379687,339.6094212574618,2025-11-27
원자력발전,59,4.050183223582385,2.7367390297063556,1.3134441938760295,47.99303768532721,2026-01-06
조선,8,2.0483075898087417,0.7480924057567445,1.3002151840519973,173.80408811084567,2026-01-06
OLED(유기 발광 다이오드),88,3.7925301322692437,2.539944609306606,1.252585522962638,49.31546610792385,2025-11-28
메타버스(Metaverse),54,3.570706911064574,2.485363605676199,1.085343305388375,43.669397222587996,2025-11-27
여름,30,2.366293635829107,1.3646036255858642,1.0016900102432427,73.40519924334716,2025-11-27
코로나19(진단/치료제/백신 개발 등),83,2.9958962821564974,2.0155295718988477,0.9803667102576497,48.64065126735093,2025-11-27
보안주(정보),51,2.038135499225899,1.1044587607017677,0.9336767385241311,84.53703947541486,2025-11-27
사물인터넷,34,2.226462904060452,1.44117599462983,0.7852869094306221,54.48931375187978,2025-11-27
면역항암제,36,2.399090998943482,1.64804989287815,0.7510411060653319,45.571502981242624,2026-01-06
수자원(양적/질적 개선),34,2.0052462355894978,1.2568572957864081,0.7483889398030896,59.544463982669335,2025-11-27
핀테크(FinTech),36,2.3395489175719755,1.6221463763939197,0.7174025411780558,44.225512051068,2025-11-27
2차전지(생산),5,1.981770129286344,1.2727737878825391,0.708996341403805,55.70481951732622,2026-01-06
통신,5,0.9630471820354484,0.29354353107683934,0.669503650958609,228.07644525586787,2026-01-06
폐배터리,25,2.134641293286483,1.4832919423666882,0.6513493509197947,43.91241752992501,2025-11-27
LNG(액화천연가스),29,1.8507429626903729,1.2223056160124164,0.6284373466779565,51.4140930423061,2026-01-06
건설기계,23,2.2763582224147783,1.6563007894122432,0.620057433002535,37.436281922112066,2025-11-27
뉴로모픽 반도체,7,1.2828599381683743,0.6683170360763543,0.61454290209202,91.95379870906199,2026-01-07
키오스크(KIOSK),13,1.0732063219981722,0.46562747240474217,0.60757884959343,130.4860399356544,2025-11-27
렌터카,4,0.7638643861004741,0.15774018441841134,0.6061242016820628,384.2547819484585,2026-01-06
스페이스X(SpaceX),14,0.8885449843692179,0.2947240020873967,0.5938209822818212,201.48375363935617,2025-11-27
갤럭시 부품주,41,2.3128998037082233,1.746459939778272,0.5664398639299513,32.43360188392673,2025-11-28
UAM(도심항공모빌리티),30,1.876895524477831,1.3283557676486868,0.5485397568291441,41.29464185638389,2026-01-06
통신장비,48,2.1911069029640426,1.6673096914640153,0.5237972115000273,31.41571204088045,2025-11-27
황사/미세먼지,28,1.211891143549144,0.7165908726871117,0.4953002708620322,69.11897565827599,2026-01-06
태양광에너지,56,1.8697659355047744,1.374829084724213,0.4949368507805614,35.9998821875262,2026-01-06
폴더블폰,31,1.833293027603263,1.3560079954802347,0.4772850321230284,35.19780367917347,2026-01-07
스테이블코인,23,1.6270593355196312,1.1532297208401698,0.4738296146794614,41.087183768925,2025-11-27
스마트폰,69,3.494590646400301,3.021523548938934,0.4730670974613669,15.656574896710417,2025-11-28
조선기자재,40,2.163769079534444,1.7018910408349737,0.46187803869947053,27.139107476167577,2026-01-06
비만치료제,39,2.0389409222116126,1.5847253663917624,0.4542155558198502,28.66209915311994,2025-11-27
농업,25,1.519792749904013,1.10307868381455,0.4167140660894628,37.77736549567129,2025-11-27
모바일콘텐츠(스마트폰/태블릿PC),39,2.043574762280838,1.6401080502923968,0.4034667119884412,24.600008024868334,2025-11-27
고령화 사회(노인복지),44,1.4639684746837043,1.067714625688503,0.3962538489952012,37.11233689804349,2025-11-28
남북경협,29,1.6141578910467151,1.229510192952836,0.3846476980938791,31.284628651194453,2025-11-27
페라이트,16,0.6680678210997805,0.2892376831488612,0.37883013795091924,130.97537424124218,2026-01-06
초전도체,18,1.1427977815627173,0.7672760521492595,0.37552172941345774,48.94219340764813,2026-01-06
"백신/진단시약/방역(신종플루, AI 등)",49,2.183725746010023,1.8086848122911423,0.3750409337188807,20.73556051171788,2026-01-06
카메라모듈/부품,32,1.9030329119304878,1.5294096679805895,0.3736232439498983,24.429245595343012,2025-11-27
영화,14,0.7718502609834595,0.3992739087789544,0.37257635220450513,93.31347328552101,2026-01-06
캐릭터상품,10,0.5067320442359342,0.14440751019873405,0.36232453403720016,250.90421788906133,2025-11-27
퓨리오사AI,10,1.1015410818988962,0.7437909726591323,0.3577501092397639,48.09820532787175,2025-11-27
은행,11,1.4638337680438729,1.1331924637679223,0.3306413042759506,29.177859441153675,2025-11-27
건설 대표주,9,1.5456990593226851,1.2174363006449054,0.32826275867777976,26.963444288944814,2026-01-06
셰일가스(Shale Gas),14,1.0989737502143837,0.7753482801743633,0.3236254700400204,41.7393677544809,2026-01-06
NI(네트워크통합),7,0.6768489316083345,0.35684222996460563,0.32000670164372885,89.67736292743984,2025-11-27
마이크로바이옴,24,1.1439468193409212,0.8377753667884223,0.3061714525524989,36.545769270609455,2026-01-06
5G(5세대 이동통신),59,2.8396527280366923,2.5339509973760377,0.30570173066065465,12.064232140922044,2025-11-28
우주항공산업(누리호/인공위성 등),32,2.5310910585630526,2.22652332212996,0.30456773643309276,13.67907236389215,2025-11-27
웹툰,18,1.0703391619647054,0.7679988168893688,0.3023403450753366,39.36729307733935,2026-01-06
게임,35,1.676341711904928,1.3923577416038704,0.2839839703010576,20.395905579117453,2025-11-27
광고,26,1.1813378919900248,0.9309769596360452,0.2503609323539796,26.89228017542511,2025-11-27
메르스 코로나 바이러스,25,1.1602553665847677,0.9116235512671116,0.2486318153176561,27.273518216161722,2025-11-27
지역화폐,5,1.276785268978644,1.0297391819906412,0.2470460869880029,23.991132056413115,2026-01-06
호텔/리조트,18,1.3512168001387224,1.116866308619252,0.2343504915194703,20.982859784640713,2025-11-27
국내 상장 중국기업,13,0.7123851687854275,0.4921668808786342,0.22021828790679326,44.744637736218976,2026-01-06
엔터테인먼트,33,1.1855722654131768,0.9779112930521993,0.20766097236097758,21.23515433724447,2025-11-27
GTX(수도권 광역급행철도),29,1.6600223130278002,1.4645395633765506,0.19548274965124968,13.347727472828177,2026-01-06
HBM(고대역폭메모리),35,1.1230793111357111,0.9598772849586009,0.16320202617711022,17.002384443772836,2026-01-07
냉각시스템(액침냉각 등),13,1.2181863218643547,1.0569257497645037,0.161260572099851,15.257511905238555,2026-01-06
지주사,156,8.199686184587941,8.042267331966213,0.15741885262172772,1.9573939303910355,2025-11-27
4차산업 수혜주,45,2.094043219234835,1.9422397377170144,0.15180348151782042,7.815898242111771,2025-11-28
전력저장장치(ESS),53,2.482226994866793,2.3369541633187456,0.1452728315480476,6.216332088505465,2025-11-27
패션/의류,62,2.8879555858246095,2.755678398970207,0.13227718685440237,4.800167788223551,2025-11-27
미디어(방송/신문),13,0.5472667555194983,0.41850771756987676,0.12875903794962157,30.766227848145505,2026-01-06
줄기세포,22,0.7623355495905586,0.6341889082892526,0.12814664130130604,20.20638324422706,2026-01-06
네옴시티,29,1.5135743864687108,1.390533124975779,0.12304126149293171,8.848495536204856,2026-01-06
음원/음반,17,0.7931648209731604,0.6893768252862404,0.10378799568691999,15.05533575832427,2025-11-27
미용기기,19,0.6718232157052154,0.5889330645053873,0.08289015119982812,14.074630241629077,2026-01-06
마켓컬리(kurly),12,0.671603897931106,0.5907148878114418,0.0808890101196642,13.693409763101188,2026-01-06
AI 챗봇(챗GPT 등),30,0.8467635006891299,0.771475374466323,0.0752881262228069,9.75897983456547,2025-11-27
DMZ 평화공원,19,0.7041647261879735,0.6320167827303953,0.07214794345757825,11.415510699872506,2026-01-06
교육/온라인 교육,29,1.0828668377893118,1.0144379919486493,0.06842884584066256,6.74549320744746,2026-01-06
아프리카 돼지열병(ASF),33,1.418378488267814,1.3526799116039818,0.06569857666383228,4.856919667412534,2026-01-06
유리 기판,22,1.4918935653556318,1.4302111123236803,0.06168245303195152,4.312821547843755,2026-01-06
자동차 대표주,9,1.3490105195819715,1.2881077300361639,0.060902789545807634,4.728081986131531,2026-01-06
환율하락 수혜,24,1.2022889491357172,1.1416209300061282,0.06066801912958897,5.314199970848757,2026-01-06
자원개발,16,0.5478842292554508,0.4964323453614159,0.05145188389403488,10.364329475062013,2026-01-06
재택근무/스마트워크,17,0.7229558231626351,0.6780797197230487,0.04487610343958637,6.618116149811312,2026-01-06
사료,20,0.8202963512980783,0.7892826086958158,0.03101374260226253,3.929358414916629,2026-01-06
화폐/금융자동화기기(디지털화폐 등),13,0.5877877078097637,0.5569106651829111,0.030877042626852647,5.54434392394181,2025-11-27
코로나19(진단키트),47,1.0573869310098867,1.0331245657625847,0.024262365247301965,2.3484452941444753,2025-11-27
반도체 재료/부품,69,2.022513471671715,2.0014981539664145,0.021015317705300518,1.0499793698862017,2026-01-06
정유,4,1.136946175924421,1.116577389286015,0.020368786638406133,1.8242162911279052,2026-01-06
콜드체인(저온 유통),15,0.5742812388774785,0.5575000218396656,0.01678121703781288,3.0100836556808384,2026-01-06
인터넷은행,34,1.5423607217120288,1.5271807825565225,0.015179939155506306,0.9939844273115374,2026-01-06
증강현실(AR),23,0.881683034553308,0.8696699884417745,0.012013046111533532,1.3813338704556,2025-11-27
리모델링/인테리어,25,0.8757195756469303,0.8734918202406399,0.002227755406290388,0.25504021384844333,2025-11-27
